"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","1","2022/08/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","3","2022/07/18",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","30-34","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","30-34","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","40-44","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","60-64","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","15-19","2022/08/09",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","3","2022/07/21",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","40-44","2022/07/31",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","40-44","2022/08/07",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","5-9","2022/08/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","5-9","2022/08/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","70+","2022/07/14",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","15-19","2022/05/22",3,4
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","15-19","2022/08/10",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","25-29","2022/07/19",2,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","3","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","30-34","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","35-39","2022/08/10",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/07/25",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","5-9","2022/07/26",2,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","5-9","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","50-54","2022/08/10",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","15-19","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","20-24","2022/07/11",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","25-29","2022/07/17",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","30-34","2022/07/22",2,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","30-34","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","35-39","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","40-44","2022/06/11",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","45-49","2022/07/19",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","5-9","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","55-59","2022/08/01",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","60-64","2022/07/26",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","1","2022/07/06",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/08/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","20-24","2022/05/29",1,2
