"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","台中市","東區","女","否","40-44","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","15-19","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","45-49","2021/06/19",2,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","15-19","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","40-44","2021/06/18",NA,1
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","65-69","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","25-29","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","65-69","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","女","否","50-54","2021/05/17",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","60-64","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","50-54","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","70+","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","30-34","2021/05/28",1,2
"嚴重特殊傳染性肺炎","台北市","士林區","女","否","30-34","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","士林區","女","否","40-44","2021/06/19",2,NA
"嚴重特殊傳染性肺炎","台北市","士林區","女","否","45-49","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","士林區","男","否","50-54","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","大同區","女","否","55-59","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","大安區","女","否","10-14","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","大安區","女","否","60-64","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","大安區","男","否","35-39","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","女","否","35-39","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","女","否","55-59","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","女","否","60-64","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","女","否","65-69","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","女","否","70+","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","男","否","40-44","2021/06/19",2,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","男","否","60-64","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","男","否","65-69","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","男","否","70+","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","基隆市","信義區","男","否","60-64","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","基隆市","暖暖區","男","否","35-39","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三峽區","女","否","10-14","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三峽區","男","否","15-19","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三峽區","男","否","25-29","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三峽區","男","否","35-39","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三峽區","男","否","45-49","2021/06/06",1,NA
"嚴重特殊傳染性肺炎","新北市","三重區","女","否","30-34","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三重區","女","否","35-39","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三重區","女","否","60-64","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三重區","女","否","70+","2021/06/19",2,NA
"嚴重特殊傳染性肺炎","新北市","三重區","男","否","65-69","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","三重區","男","否","70+","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","25-29","2021/06/01",1,2
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","35-39","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","40-44","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","45-49","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","5-9","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","55-59","2021/06/10",3,2
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","55-59","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","65-69","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","新北市","中和區","女","否","70+","2021/06/19",3,NA
