"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","65-69","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","女","否","45-49","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","70+","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","25-29","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","55-59","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","60-64","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","20-24","2022/04/15",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","55-59","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","女","否","15-19","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","女","否","30-34","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","女","否","50-54","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","男","否","20-24","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","女","否","35-39","2022/04/15",1,NA
"嚴重特殊傳染性肺炎","台中市","和平區","男","否","25-29","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","大里區","女","否","15-19","2022/04/15",1,NA
"嚴重特殊傳染性肺炎","台中市","大里區","女","否","20-24","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","大里區","女","否","4","2022/04/15",1,NA
"嚴重特殊傳染性肺炎","台中市","大里區","男","否","50-54","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","太平區","女","否","60-64","2022/04/15",1,NA
"嚴重特殊傳染性肺炎","台中市","太平區","男","否","25-29","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","東勢區","女","否","25-29","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","東勢區","女","否","55-59","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","東區","女","否","20-24","2022/04/15",1,NA
"嚴重特殊傳染性肺炎","台中市","東區","女","否","35-39","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","清水區","男","否","20-24","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","清水區","男","否","45-49","2022/04/14",NA,1
"嚴重特殊傳染性肺炎","台中市","烏日區","男","否","20-24","2022/04/15",1,NA
"嚴重特殊傳染性肺炎","台中市","石岡區","女","否","10-14","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","西區","女","否","40-44","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","西區","男","否","30-34","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","西屯區","女","否","55-59","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","西屯區","男","否","15-19","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台中市","西屯區","男","否","20-24","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台中市","西屯區","男","否","30-34","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台中市","西屯區","男","否","60-64","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","10-14","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","15-19","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","20-24","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","25-29","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","30-34","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","35-39","2022/04/13",1,2
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","5-9","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","55-59","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","60-64","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","20-24","2022/04/13",NA,1
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","20-24","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","25-29","2022/04/14",3,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","30-34","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","40-44","2022/04/14",3,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","60-64","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","65-69","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","70+","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","女","否","25-29","2022/04/14",3,NA
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","15-19","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","20-24","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","25-29","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","30-34","2022/04/13",NA,1
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","35-39","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","女","否","55-59","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","15-19","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","25-29","2022/04/14",3,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","30-34","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","40-44","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","50-54","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","70+","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","25-29","2022/04/14",4,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","45-49","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","5-9","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","20-24","2022/04/14",2,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","25-29","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","35-39","2022/04/14",4,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","40-44","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","45-49","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","5-9","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","10-14","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","20-24","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","30-34","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","0","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","20-24","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","25-29","2022/04/14",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","40-44","2022/04/14",2,NA
