"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","台中市","中　區","F","否","25-29","2021/05/21",1,NA
"嚴重特殊傳染性肺炎","台中市","中　區","M","否","30-34","2021/07/11",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","F","否","25-29","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","台中市","中區","M","否","30-34","2021/07/11",NA,1
"嚴重特殊傳染性肺炎","台中市","北　區","F","否","20-24","2021/05/20",1,NA
"嚴重特殊傳染性肺炎","台中市","北　區","F","否","30-34","2020/03/17",1,NA
"嚴重特殊傳染性肺炎","台中市","北　區","F","否","65-69","2021/07/01",1,NA
"嚴重特殊傳染性肺炎","台中市","北　區","M","否","20-24","2021/05/16",1,NA
"嚴重特殊傳染性肺炎","台中市","北　區","M","否","20-24","2021/05/19",1,NA
"嚴重特殊傳染性肺炎","台中市","北　區","M","否","60-64","2021/07/09",1,NA
"嚴重特殊傳染性肺炎","台中市","北　區","M","否","65-69","2021/05/10",1,NA
"嚴重特殊傳染性肺炎","台中市","北　區","M","否","70+","2021/06/29",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","F","否","20-24","2021/05/20",NA,1
"嚴重特殊傳染性肺炎","台中市","北區","F","否","30-34","2020/03/17",NA,1
"嚴重特殊傳染性肺炎","台中市","北區","F","否","65-69","2021/07/01",NA,1
"嚴重特殊傳染性肺炎","台中市","北區","M","否","20-24","2021/05/16",NA,1
"嚴重特殊傳染性肺炎","台中市","北區","M","否","20-24","2021/05/19",NA,1
"嚴重特殊傳染性肺炎","台中市","北區","M","否","60-64","2021/07/09",NA,1
"嚴重特殊傳染性肺炎","台中市","北區","M","否","65-69","2021/05/10",NA,1
"嚴重特殊傳染性肺炎","台中市","北區","M","否","70+","2021/06/29",NA,1
"嚴重特殊傳染性肺炎","台中市","南　區","F","否","15-19","2021/05/27",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","F","否","15-19","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","台中市","后里區","M","否","20-24","2021/07/21",NA,1
"嚴重特殊傳染性肺炎","台中市","后里區","M","否","20-24","2021/07/23",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","20-24","2021/06/18",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","3","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","30-34","2021/05/25",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","40-44","2021/05/21",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","40-44","2021/06/13",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","5-9","2021/05/24",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","50-54","2021/06/10",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","55-59","2021/05/26",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","F","否","60-64","2021/06/01",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","M","否","15-19","2021/06/13",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","M","否","30-34","2021/06/19",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","M","否","40-44","2021/05/22",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","M","否","40-44","2021/06/15",1,NA
"嚴重特殊傳染性肺炎","台中市","東　區","M","否","5-9","2021/05/23",1,NA
