"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","10-14","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","20-24","2022/10/19",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","35-39","2022/10/19",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","5-9","2022/10/16",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","50-54","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","60-64","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","65-69","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","20-24","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","25-29","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","40-44","2022/11/01",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","50-54","2022/11/03",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","70+","2022/11/03",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","25-29","2022/10/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","40-44","2022/11/03",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","50-54","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","65-69","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","10-14","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","20-24","2022/10/18",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","20-24","2022/10/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","20-24","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","25-29","2022/11/02",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","40-44","2022/10/17",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","45-49","2022/10/01",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","5-9","2022/10/20",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","50-54","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","10-14","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/11/03",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","20-24","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","30-34","2022/10/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","30-34","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/10/18",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","45-49","2022/11/03",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","5-9","2022/10/19",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","5-9","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","55-59","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","40-44","2022/11/03",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","5-9","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","65-69","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","1","2022/10/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","10-14","2022/11/03",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/11/02",4,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/11/03",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/11/02",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","2","2022/11/03",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/10/21",7,8
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/10/25",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/11/03",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/10/17",5,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/10/21",6,5
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/10/26",2,3
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/11/02",3,2
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/11/03",3,NA
