"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","10-14","2022/07/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","20-24","2022/07/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","25-29","2022/07/02",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","25-29","2022/07/03",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","25-29","2022/07/07",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","25-29","2022/07/09",2,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","3","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","45-49","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","50-54","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","55-59","2022/07/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","55-59","2022/07/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","60-64","2022/07/08",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","F","否","70+","2022/07/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","20-24","2022/07/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","20-24","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","30-34","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","35-39","2022/07/08",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","5-9","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","55-59","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","M","否","70+","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","0","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","10-14","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","20-24","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","25-29","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","30-34","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/06/27",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","45-49","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","60-64","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","65-69","2022/07/10",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","70+","2022/07/09",5,4
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","70+","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","10-14","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","40-44","2022/07/10",3,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","5-9","2022/07/09",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","50-54","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","65-69","2022/07/05",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/06/27",NA,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/06/28",4,6
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","25-29","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","30-34","2022/07/10",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/07/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","40-44","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","50-54","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","55-59","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","65-69","2022/07/10",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","10-14","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","15-19","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","20-24","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","30-34","2022/07/09",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","30-34","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","45-49","2022/06/27",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","5-9","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","50-54","2022/07/01",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","70+","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","10-14","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","15-19","2022/07/10",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/04",11,10
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/05",4,6
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/08",3,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","20-24","2022/07/10",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/04",3,4
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/05",6,7
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/09",3,2
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/07/10",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/04",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/05",8,9
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/06",11,12
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/09",5,3
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","30-34","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/07",13,12
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/08",2,1
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","35-39","2022/07/10",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","4","2022/07/09",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/07/09",3,2
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","40-44","2022/07/10",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","45-49","2022/07/09",8,7
