"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","台北市","北投區","M","否","60-64","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","台北市","大同區","F","否","25-29","2022/01/09",1,NA
"嚴重特殊傳染性肺炎","新北市","三重區","F","否","35-39","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","新北市","土城區","F","否","30-34","2022/01/11",1,NA
"嚴重特殊傳染性肺炎","新北市","板橋區","M","否","35-39","2022/01/13",1,NA
"嚴重特殊傳染性肺炎","新北市","永和區","M","否","20-24","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","15-19","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","25-29","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","25-29","2022/01/11",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","3","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","30-34","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","30-34","2022/01/12",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","35-39","2022/01/07",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","35-39","2022/01/09",NA,1
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","35-39","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","35-39","2022/01/12",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","35-39","2022/01/13",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","40-44","2022/01/04",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","40-44","2022/01/09",NA,1
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","5-9","2022/01/06",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","5-9","2022/01/10",NA,1
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","50-54","2022/01/12",2,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","55-59","2022/01/13",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","F","否","65-69","2022/01/12",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","25-29","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","25-29","2022/01/11",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","25-29","2022/01/12",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","35-39","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","40-44","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","45-49","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","5-9","2022/01/12",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","55-59","2022/01/04",1,NA
"嚴重特殊傳染性肺炎","桃園市","中壢區","M","否","55-59","2022/01/06",NA,1
"嚴重特殊傳染性肺炎","桃園市","八德區","M","否","25-29","2022/01/13",1,NA
"嚴重特殊傳染性肺炎","桃園市","八德區","M","否","60-64","2022/01/09",1,NA
"嚴重特殊傳染性肺炎","桃園市","大溪區","F","否","20-24","2022/01/11",1,NA
"嚴重特殊傳染性肺炎","桃園市","大溪區","F","否","25-29","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","平鎮區","F","否","35-39","2022/01/10",1,NA
"嚴重特殊傳染性肺炎","桃園市","平鎮區","F","否","35-39","2022/01/12",1,NA
"嚴重特殊傳染性肺炎","桃園市","桃園區","M","否","30-34","2022/01/12",1,NA
"嚴重特殊傳染性肺炎","桃園市","楊梅區","F","否","25-29","2022/01/09",1,NA
"嚴重特殊傳染性肺炎","桃園市","觀音區","M","否","20-24","2022/01/08",1,NA
"嚴重特殊傳染性肺炎","空值","空值","F","是","1","2022/01/11",1,NA
