"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","台北市","中正區","F","否","50-54","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","M","否","50-54","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","F","否","40-44","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","F","否","55-59","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","M","否","50-54","2021/06/25",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","M","否","30-34","2021/06/25",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","M","否","20-24","2021/06/25",1,NA
"嚴重特殊傳染性肺炎","台北市","南港區","F","否","65-69","2021/06/25",1,NA
"嚴重特殊傳染性肺炎","台北市","南港區","M","否","35-39","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","大安區","M","否","20-24","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","大安區","M","否","65-69","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","松山區","F","否","50-54","2021/06/25",1,NA
"嚴重特殊傳染性肺炎","台北市","松山區","F","否","65-69","2021/06/25",1,NA
"嚴重特殊傳染性肺炎","台北市","松山區","M","否","15-19","2021/06/25",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","F","否","20-24","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","F","否","35-39","2021/06/22",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","F","否","40-44","2021/06/21",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","F","否","40-44","2021/06/23",1,2
"嚴重特殊傳染性肺炎","台北市","萬華區","F","否","40-44","2021/06/24",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","F","否","45-49","2021/06/23",2,1
"嚴重特殊傳染性肺炎","台北市","萬華區","F","否","5-9","2021/06/25",1,NA
"嚴重特殊傳染性肺炎","台北市","萬華區","F","否","55-59","2021/06/25",1,NA
