"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","65-69","20210605",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","15-19","20210605",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","45-49","20210605",1,NA
"嚴重特殊傳染性肺炎","台中市","清水區","女","否","20-24","20210605",1,NA
"嚴重特殊傳染性肺炎","台中市","清水區","男","否","50-54","20210605",1,NA
"嚴重特殊傳染性肺炎","台中市","西屯區","男","否","45-49","20210605",1,NA
"嚴重特殊傳染性肺炎","台中市","霧峰區","女","否","35-39","20210605",1,NA
"嚴重特殊傳染性肺炎","台中市","霧峰區","女","否","40-44","20210605",1,NA
"嚴重特殊傳染性肺炎","台中市","霧峰區","女","否","5-9","20210605",2,NA
"嚴重特殊傳染性肺炎","台中市","霧峰區","男","否","4","20210605",1,NA
"嚴重特殊傳染性肺炎","台中市","霧峰區","男","否","40-44","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","30-34","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","60-64","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","女","否","70+","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","40-44","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","5-9","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中山區","男","否","70+","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","女","否","50-54","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","女","否","65-69","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","50-54","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","中正區","男","否","60-64","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","女","否","20-24","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","女","否","25-29","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","信義區","女","否","30-34","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","女","否","55-59","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","女","否","70+","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","30-34","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","55-59","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","60-64","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","信義區","男","否","70+","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","20-24","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","25-29","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","45-49","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","5-9","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","女","否","60-64","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","35-39","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","40-44","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","內湖區","男","否","65-69","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","30-34","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","40-44","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","50-54","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","55-59","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","女","否","65-69","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","20-24","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","25-29","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","40-44","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","50-54","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","北投區","男","否","65-69","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","南港區","女","否","55-59","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","南港區","男","否","50-54","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","南港區","男","否","65-69","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","南港區","男","否","70+","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","士林區","女","否","35-39","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","士林區","男","否","40-44","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","士林區","男","否","5-9","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","士林區","男","否","65-69","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","士林區","男","否","70+","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","大同區","女","否","25-29","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","大同區","女","否","30-34","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","大同區","女","否","45-49","20210605",1,NA
"嚴重特殊傳染性肺炎","台北市","大同區","女","否","50-54","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","大同區","女","否","55-59","20210605",2,NA
"嚴重特殊傳染性肺炎","台北市","大同區","女","否","60-64","20210605",1,NA
