"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","25-29","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","5-9","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","70+","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","30-34","2022/04/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","45-49","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","50-54","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","女","否","30-34","2022/04/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","男","否","55-59","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","男","否","65-69","2022/04/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","女","否","55-59","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","男","否","10-14","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","35-39","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","男","否","45-49","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","女","否","25-29","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","中區","男","否","20-24","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","25-29","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","30-34","2022/04/23",2,1
"嚴重特殊傳染性肺炎","台中市","北區","女","否","4","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","40-44","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","70+","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","女","否","70+","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","20-24","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","25-29","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","30-34","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","35-39","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","北區","男","否","40-44","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","15-19","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","25-29","2022/04/22",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","25-29","2022/04/23",2,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","30-34","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","30-34","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","35-39","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","女","否","50-54","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","20-24","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","25-29","2022/04/23",2,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","30-34","2022/04/23",2,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","30-34","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","35-39","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","40-44","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","北屯區","男","否","45-49","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","女","否","10-14","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","女","否","25-29","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","男","否","25-29","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","男","否","30-34","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","男","否","35-39","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","男","否","5-9","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南區","男","否","50-54","2022/04/22",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","女","否","15-19","2022/04/23",2,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","女","否","20-24","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","女","否","35-39","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","女","否","45-49","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","女","否","5-9","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","女","否","60-64","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","男","否","15-19","2022/04/23",2,1
"嚴重特殊傳染性肺炎","台中市","南屯區","男","否","20-24","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","男","否","3","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","男","否","35-39","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","男","否","50-54","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","南屯區","男","否","60-64","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","后里區","女","否","5-9","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","后里區","男","否","40-44","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","后里區","男","否","5-9","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","外埔區","女","否","10-14","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","外埔區","男","否","5-9","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","大甲區","女","否","20-24","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","大甲區","女","否","70+","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","大甲區","男","否","30-34","2022/04/22",2,1
"嚴重特殊傳染性肺炎","台中市","大甲區","男","否","55-59","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","大里區","女","否","20-24","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","大里區","女","否","5-9","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","大里區","男","否","35-39","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","大里區","男","否","50-54","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","大雅區","女","否","30-34","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","大雅區","男","否","15-19","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","台中市","太平區","女","否","10-14","2022/04/23",1,NA
"嚴重特殊傳染性肺炎","台中市","太平區","女","否","20-24","2022/04/23",2,NA
"嚴重特殊傳染性肺炎","台中市","太平區","女","否","25-29","2022/04/23",2,NA
