"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","15-19","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","15-19","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","20-24","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","25-29","2022/09/14",NA,2
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","3","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","45-49","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","55-59","2022/09/14",3,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","65-69","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","70+","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","70+","2022/09/15",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","20-24","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","25-29","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","25-29","2022/09/15",2,NA
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","30-34","2022/09/14",1,3
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","45-49","2022/09/15",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","0","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","15-19","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","20-24","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","25-29","2022/09/14",1,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","30-34","2022/09/12",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","30-34","2022/09/15",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","40-44","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","5-9","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","50-54","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","25-29","2022/09/15",2,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","30-34","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","45-49","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","55-59","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","65-69","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","70+","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","0","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","15-19","2022/09/14",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","20-24","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","25-29","2022/09/12",3,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","25-29","2022/09/14",5,4
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","5-9","2022/09/14",2,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","50-54","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","55-59","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","60-64","2022/09/15",3,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","65-69","2022/09/14",1,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","10-14","2022/09/15",2,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","20-24","2022/09/14",1,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","25-29","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","4","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","40-44","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","5-9","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","65-69","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","0","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","1","2022/09/15",2,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","10-14","2022/09/15",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","15-19","2022/09/14",3,5
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","15-19","2022/09/15",4,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","2","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","20-24","2022/09/14",6,7
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","20-24","2022/09/15",9,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","25-29","2022/09/14",9,8
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","25-29","2022/09/15",9,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","3","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","30-34","2022/09/13",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","30-34","2022/09/14",9,11
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","30-34","2022/09/15",5,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","35-39","2022/09/14",10,11
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","35-39","2022/09/15",7,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","40-44","2022/09/14",8,7
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","40-44","2022/09/15",9,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","45-49","2022/09/15",6,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","5-9","2022/09/15",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","50-54","2022/09/15",8,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","55-59","2022/09/14",4,5
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","55-59","2022/09/15",9,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","60-64","2022/09/14",7,8
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","60-64","2022/09/15",9,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","65-69","2022/09/15",1,NA
