"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","個案研判日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","中寮鄉","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","信義鄉","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","其他","女","否","20-24","2021/05/21",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","女","否","20-24","2021/05/23",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","女","否","40-44","2020/01/30",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","女","否","45-49","2021/05/23",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","女","否","50-54","2021/05/23",NA,84
"嚴重特殊傳染性肺炎","南投縣","其他","女","否","60-64","2021/05/23",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","男","否","25-29","2021/05/22",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","男","否","50-54","2021/05/23",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","男","否","55-59","2021/05/24",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","男","否","55-59","2021/05/25",NA,56
"嚴重特殊傳染性肺炎","南投縣","其他","男","否","65-69","2021/05/23",NA,28
"嚴重特殊傳染性肺炎","南投縣","其他","男","否","65-69","2021/05/27",NA,28
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","40-44","20200130",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","南投市","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","南投市","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","50-54","20210523",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","名間鄉","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","男","否","65-69","20210523",1,NA
"嚴重特殊傳染性肺炎","南投縣","水里鄉","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","水里鄉","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","水里鄉","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","水里鄉","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","女","否","50-54","2021/05/23",NA,3
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","女","否","60-64","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","男","否","25-29","2021/05/22",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","男","否","50-54","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","男","否","55-59","2021/05/24",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","男","否","55-59","2021/05/25",NA,2
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","男","否","55-59","20210524",1,NA
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","男","否","65-69","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","竹山鎮","男","否","65-69","2021/05/27",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","20-24","2021/05/21",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","20-24","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","20-24","20210521",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","20-24","20210523",1,NA
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","40-44","2020/01/30",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","45-49","2021/05/23",NA,1
"嚴重特殊傳染性肺炎","南投縣","草屯鎮","女","否","45-49","20210523",1,NA
