"確定病名","縣市","鄉鎮","性別","是否為境外移入","年齡層","發病日","確定病例數.x","確定病例數.y"
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","F","否","20-24","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","仁愛鄉","M","否","20-24","2022/04/26",2,1
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","15-19","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","2","2022/04/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","F","否","35-39","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","信義鄉","M","否","5-9","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/04/24",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","F","否","25-29","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","南投市","M","否","25-29","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","名間鄉","M","否","20-24","2022/04/26",NA,1
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","F","否","65-69","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","國姓鄉","M","否","70+","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","20-24","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","25-29","2022/04/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","30-34","2022/04/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","35-39","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","40-44","2022/04/26",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","F","否","45-49","2022/04/20",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","20-24","2022/04/26",3,2
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","20-24","2022/04/27",1,NA
"嚴重特殊傳染性肺炎","南投縣","埔里鎮","M","否","25-29","2022/04/26",2,1
